

---------------------------------------RPS  mobilenet  BUSQUEDA LOCAL (LIBRE)  6%----------------------------------------------
Evaluación 26 -> 2025-04-22 12:04:57.271881 UTC
Evaluación 27 -> 2025-04-22 12:06:06.652582 UTC
Evaluación 28 -> 2025-04-22 12:07:15.508349 UTC
Evaluación 29 -> 2025-04-22 12:08:29.898960 UTC
Evaluación 30 -> 2025-04-22 12:09:40.689307 UTC
Evaluación 31 -> 2025-04-22 12:10:52.569158 UTC
Evaluación 32 -> 2025-04-22 12:12:04.585270 UTC
Evaluación 33 -> 2025-04-22 12:13:15.379093 UTC
Evaluación 34 -> 2025-04-22 12:14:23.339637 UTC
Evaluación 35 -> 2025-04-22 12:15:30.750958 UTC
Evaluación 36 -> 2025-04-22 12:16:41.791714 UTC
Evaluación 37 -> 2025-04-22 12:17:51.148093 UTC
Evaluación 38 -> 2025-04-22 12:19:04.560895 UTC
Evaluación 39 -> 2025-04-22 12:20:15.400049 UTC
Evaluación 40 -> 2025-04-22 12:21:25.262115 UTC
Evaluación 41 -> 2025-04-22 12:22:33.008031 UTC
Evaluación 42 -> 2025-04-22 12:23:39.989388 UTC
Evaluación 43 -> 2025-04-22 12:24:48.243624 UTC
Evaluación 44 -> 2025-04-22 12:25:56.775950 UTC
Evaluación 45 -> 2025-04-22 12:27:11.817476 UTC
Evaluación 46 -> 2025-04-22 12:28:26.880747 UTC
Evaluación 47 -> 2025-04-22 12:29:39.764566 UTC
Evaluación 48 -> 2025-04-22 12:30:55.592546 UTC
Evaluación 49 -> 2025-04-22 12:32:11.293836 UTC
Evaluación 50 -> 2025-04-22 12:33:22.235893 UTC
Evaluación 51 -> 2025-04-22 12:34:30.886709 UTC
Evaluación 52 -> 2025-04-22 12:35:40.806587 UTC
Evaluación 53 -> 2025-04-22 12:36:52.735469 UTC
Evaluación 54 -> 2025-04-22 12:37:59.725065 UTC
Evaluación 55 -> 2025-04-22 12:39:08.185647 UTC
Evaluación 56 -> 2025-04-22 12:40:16.951037 UTC
Evaluación 57 -> 2025-04-22 12:41:25.946146 UTC
Evaluación 58 -> 2025-04-22 12:42:36.533199 UTC
Evaluación 59 -> 2025-04-22 12:43:46.610254 UTC
Evaluación 60 -> 2025-04-22 12:44:57.033960 UTC
Evaluación 61 -> 2025-04-22 12:46:06.932948 UTC
Evaluación 62 -> 2025-04-22 12:47:19.569063 UTC
Evaluación 63 -> 2025-04-22 12:48:31.372648 UTC
Evaluación 64 -> 2025-04-22 12:49:45.621414 UTC
Evaluación 65 -> 2025-04-22 12:50:55.075530 UTC
Evaluación 66 -> 2025-04-22 12:52:08.073017 UTC
Evaluación 67 -> 2025-04-22 12:53:16.753930 UTC
Evaluación 68 -> 2025-04-22 12:54:28.311086 UTC
Evaluación 69 -> 2025-04-22 12:55:40.611068 UTC
Evaluación 70 -> 2025-04-22 12:56:54.264351 UTC
Evaluación 71 -> 2025-04-22 12:58:11.961075 UTC
Evaluación 72 -> 2025-04-22 12:59:20.614158 UTC
Evaluación 73 -> 2025-04-22 13:00:32.401731 UTC
Evaluación 74 -> 2025-04-22 13:01:39.835526 UTC
Evaluación 75 -> 2025-04-22 13:02:49.165149 UTC
Evaluación 76 -> 2025-04-22 13:04:00.234268 UTC
Evaluación 77 -> 2025-04-22 13:05:10.584172 UTC
Evaluación 78 -> 2025-04-22 13:06:21.888140 UTC
Evaluación 79 -> 2025-04-22 13:07:31.681417 UTC
Evaluación 80 -> 2025-04-22 13:08:42.797629 UTC
Evaluación 81 -> 2025-04-22 13:09:53.837052 UTC
Evaluación 82 -> 2025-04-22 13:11:02.354590 UTC
Evaluación 83 -> 2025-04-22 13:12:13.522875 UTC
Evaluación 84 -> 2025-04-22 13:13:25.412213 UTC
Evaluación 85 -> 2025-04-22 13:14:34.070960 UTC
Evaluación 86 -> 2025-04-22 13:15:44.214291 UTC
Evaluación 87 -> 2025-04-22 13:16:51.311627 UTC
Evaluación 88 -> 2025-04-22 13:17:59.150419 UTC
Evaluación 89 -> 2025-04-22 13:19:06.514463 UTC
Evaluación 90 -> 2025-04-22 13:20:16.520123 UTC
Evaluación 91 -> 2025-04-22 13:21:23.869920 UTC
Evaluación 92 -> 2025-04-22 13:22:30.496734 UTC
Evaluación 93 -> 2025-04-22 13:23:36.217982 UTC
Evaluación 94 -> 2025-04-22 13:24:44.275666 UTC
Evaluación 95 -> 2025-04-22 13:25:52.561159 UTC
Evaluación 96 -> 2025-04-22 13:27:00.228386 UTC
Evaluación 97 -> 2025-04-22 13:28:08.360266 UTC
Evaluación 98 -> 2025-04-22 13:29:12.567058 UTC
Evaluación 99 -> 2025-04-22 13:30:17.407510 UTC
Evaluación 100 -> 2025-04-22 13:31:21.472503 UTC


---------------------------------------RPS  mobilenet  BUSQUEDA LOCAL (LIBRE)  67%----------------------------------------------

Start time: 2025-04-22 13:32:25.687813 UTC
Evaluación 1 -> 2025-04-22 13:34:14.375674 UTC
Evaluación 2 -> 2025-04-22 13:36:06.159435 UTC
Evaluación 3 -> 2025-04-22 13:37:59.396955 UTC
Evaluación 4 -> 2025-04-22 13:39:51.288680 UTC
Evaluación 5 -> 2025-04-22 13:41:42.693845 UTC
Evaluación 6 -> 2025-04-22 13:43:35.568194 UTC
Evaluación 7 -> 2025-04-22 13:45:26.843210 UTC
Evaluación 8 -> 2025-04-22 13:47:16.662128 UTC
Evaluación 9 -> 2025-04-22 13:49:09.932587 UTC
Evaluación 10 -> 2025-04-22 13:51:12.666948 UTC
Evaluación 11 -> 2025-04-22 13:53:20.398808 UTC
Evaluación 12 -> 2025-04-22 13:55:27.563225 UTC
Evaluación 13 -> 2025-04-22 13:57:17.405089 UTC
Evaluación 14 -> 2025-04-22 13:59:07.059150 UTC
Evaluación 15 -> 2025-04-22 14:00:58.279546 UTC
Evaluación 16 -> 2025-04-22 14:02:51.807096 UTC
Evaluación 17 -> 2025-04-22 14:04:44.709349 UTC
Evaluación 18 -> 2025-04-22 14:06:36.272283 UTC
Evaluación 19 -> 2025-04-22 14:08:27.658810 UTC
Evaluación 20 -> 2025-04-22 14:10:19.484495 UTC
Evaluación 21 -> 2025-04-22 14:12:09.966617 UTC
Evaluación 22 -> 2025-04-22 14:14:00.445764 UTC
Evaluación 23 -> 2025-04-22 14:15:54.349259 UTC
Evaluación 24 -> 2025-04-22 14:17:45.859660 UTC
Evaluación 25 -> 2025-04-22 14:19:39.049996 UTC
Evaluación 26 -> 2025-04-22 14:21:30.442997 UTC
Evaluación 27 -> 2025-04-22 14:23:22.162073 UTC
Evaluación 28 -> 2025-04-22 14:25:14.307729 UTC
Evaluación 29 -> 2025-04-22 14:27:04.954487 UTC
Evaluación 30 -> 2025-04-22 14:29:10.121045 UTC
Evaluación 31 -> 2025-04-22 14:31:07.907278 UTC
Evaluación 32 -> 2025-04-22 14:32:58.575075 UTC
Evaluación 33 -> 2025-04-22 14:34:49.081066 UTC
Evaluación 34 -> 2025-04-22 14:36:38.297549 UTC
Evaluación 35 -> 2025-04-22 14:38:26.355474 UTC
Evaluación 36 -> 2025-04-22 14:40:14.674199 UTC
Evaluación 37 -> 2025-04-22 14:42:10.400637 UTC
Evaluación 38 -> 2025-04-22 14:44:01.322492 UTC
Evaluación 39 -> 2025-04-22 14:45:54.843798 UTC
Evaluación 40 -> 2025-04-22 14:47:45.189465 UTC
Evaluación 41 -> 2025-04-22 14:49:41.524486 UTC
Evaluación 42 -> 2025-04-22 14:51:39.406870 UTC
Evaluación 43 -> 2025-04-22 14:53:33.602065 UTC
Evaluación 44 -> 2025-04-22 14:55:33.194173 UTC
Evaluación 45 -> 2025-04-22 14:57:34.817291 UTC
Evaluación 46 -> 2025-04-22 14:59:34.998338 UTC
Evaluación 47 -> 2025-04-22 15:01:29.977541 UTC
Evaluación 48 -> 2025-04-22 15:03:27.851675 UTC
Evaluación 49 -> 2025-04-22 15:05:25.909239 UTC
Evaluación 50 -> 2025-04-22 15:07:26.370252 UTC
Evaluación 51 -> 2025-04-22 15:09:24.203516 UTC
Evaluación 52 -> 2025-04-22 15:11:24.516951 UTC
Evaluación 53 -> 2025-04-22 15:13:23.585432 UTC
Evaluación 54 -> 2025-04-22 15:15:27.480040 UTC
Evaluación 55 -> 2025-04-22 15:17:40.471554 UTC
Evaluación 56 -> 2025-04-22 15:19:37.480432 UTC
Evaluación 57 -> 2025-04-22 15:21:33.977842 UTC
Evaluación 58 -> 2025-04-22 15:23:32.020191 UTC
Evaluación 59 -> 2025-04-22 15:25:31.067695 UTC
Evaluación 60 -> 2025-04-22 15:27:30.290688 UTC
Evaluación 61 -> 2025-04-22 15:29:30.220626 UTC
Evaluación 62 -> 2025-04-22 15:31:25.373274 UTC
Evaluación 63 -> 2025-04-22 15:33:23.103485 UTC
Evaluación 64 -> 2025-04-22 15:35:16.778095 UTC
Evaluación 65 -> 2025-04-22 15:37:11.705073 UTC
Evaluación 66 -> 2025-04-22 15:39:06.587400 UTC
Evaluación 67 -> 2025-04-22 15:41:01.426264 UTC
Evaluación 68 -> 2025-04-22 15:42:59.706264 UTC
Evaluación 69 -> 2025-04-22 15:44:55.933508 UTC
Evaluación 70 -> 2025-04-22 15:46:52.581851 UTC
Evaluación 71 -> 2025-04-22 15:48:46.172979 UTC
Evaluación 72 -> 2025-04-22 15:50:41.783130 UTC
Evaluación 73 -> 2025-04-22 15:52:37.453287 UTC
Evaluación 74 -> 2025-04-22 15:54:35.078042 UTC
Evaluación 75 -> 2025-04-22 15:56:29.529846 UTC
Evaluación 76 -> 2025-04-22 15:58:24.916010 UTC
Evaluación 77 -> 2025-04-22 16:00:20.188212 UTC
Evaluación 78 -> 2025-04-22 16:02:12.627006 UTC
Evaluación 79 -> 2025-04-22 16:04:02.798424 UTC
Evaluación 80 -> 2025-04-22 16:05:40.795072 UTC
Evaluación 81 -> 2025-04-22 16:07:15.761861 UTC
Evaluación 82 -> 2025-04-22 16:08:51.136162 UTC
Evaluación 83 -> 2025-04-22 16:10:26.167503 UTC
Evaluación 84 -> 2025-04-22 16:12:01.003880 UTC
Evaluación 85 -> 2025-04-22 16:13:34.788015 UTC
Evaluación 86 -> 2025-04-22 16:15:08.937784 UTC
Evaluación 87 -> 2025-04-22 16:16:44.418895 UTC
Evaluación 88 -> 2025-04-22 16:18:18.512522 UTC
Evaluación 89 -> 2025-04-22 16:19:54.499800 UTC
Evaluación 90 -> 2025-04-22 16:21:28.943644 UTC
Evaluación 91 -> 2025-04-22 16:23:03.009957 UTC
Evaluación 92 -> 2025-04-22 16:24:37.608939 UTC
Evaluación 93 -> 2025-04-22 16:26:43.072617 UTC
Evaluación 94 -> 2025-04-22 16:28:15.803851 UTC
Evaluación 95 -> 2025-04-22 16:29:50.505312 UTC
Evaluación 96 -> 2025-04-22 16:31:54.558415 UTC
Evaluación 97 -> 2025-04-22 16:33:42.079406 UTC
Evaluación 98 -> 2025-04-22 16:35:15.486248 UTC
Evaluación 99 -> 2025-04-22 16:36:51.682992 UTC
Evaluación 100 -> 2025-04-22 16:38:30.139241 UTC


---------------------------------------RPS  mobilenet  BUSQUEDA LOCAL (LIBRE)  63%----------------------------------------------

Start time: 2025-04-22 16:40:19.517758 UTC
Evaluación 1 -> 2025-04-22 16:41:51.935701 UTC
Evaluación 2 -> 2025-04-22 16:43:24.850279 UTC
Evaluación 3 -> 2025-04-22 16:45:10.246388 UTC
Evaluación 4 -> 2025-04-22 16:46:43.568003 UTC
Evaluación 5 -> 2025-04-22 16:48:17.007297 UTC
Evaluación 6 -> 2025-04-22 16:49:48.523964 UTC
Evaluación 7 -> 2025-04-22 16:51:18.616554 UTC
Evaluación 8 -> 2025-04-22 16:52:51.425489 UTC
Evaluación 9 -> 2025-04-22 16:54:24.794511 UTC
Evaluación 10 -> 2025-04-22 16:55:58.359402 UTC
Evaluación 11 -> 2025-04-22 16:57:32.727817 UTC
Evaluación 12 -> 2025-04-22 16:59:06.439848 UTC
Evaluación 13 -> 2025-04-22 17:00:39.692301 UTC
Evaluación 14 -> 2025-04-22 17:02:13.852278 UTC
Evaluación 15 -> 2025-04-22 17:03:47.545517 UTC
Evaluación 16 -> 2025-04-22 17:05:21.574353 UTC
Evaluación 17 -> 2025-04-22 17:06:56.754589 UTC
Evaluación 18 -> 2025-04-22 17:08:28.781098 UTC
Evaluación 19 -> 2025-04-22 17:10:02.329592 UTC
Evaluación 20 -> 2025-04-22 17:11:38.416012 UTC
Evaluación 21 -> 2025-04-22 17:13:12.874819 UTC
Evaluación 22 -> 2025-04-22 17:14:48.047040 UTC
Evaluación 23 -> 2025-04-22 17:16:22.359584 UTC
Evaluación 24 -> 2025-04-22 17:17:56.413043 UTC
Evaluación 25 -> 2025-04-22 17:19:30.130682 UTC
Evaluación 26 -> 2025-04-22 17:21:03.870612 UTC
Evaluación 27 -> 2025-04-22 17:22:35.809088 UTC
Evaluación 28 -> 2025-04-22 17:24:13.887889 UTC
Evaluación 29 -> 2025-04-22 17:25:46.453121 UTC
Evaluación 30 -> 2025-04-22 17:27:19.427290 UTC
Evaluación 31 -> 2025-04-22 17:29:04.884276 UTC
Evaluación 32 -> 2025-04-22 17:30:36.075903 UTC
Evaluación 33 -> 2025-04-22 17:32:10.368350 UTC
Evaluación 34 -> 2025-04-22 17:33:44.068014 UTC
Evaluación 35 -> 2025-04-22 17:35:18.465587 UTC
Evaluación 36 -> 2025-04-22 17:36:49.265533 UTC
Evaluación 37 -> 2025-04-22 17:38:21.655269 UTC
Evaluación 38 -> 2025-04-22 17:39:53.738188 UTC
Evaluación 39 -> 2025-04-22 17:41:25.920087 UTC
Evaluación 40 -> 2025-04-22 17:43:00.943720 UTC
Evaluación 41 -> 2025-04-22 17:44:33.030474 UTC
Evaluación 42 -> 2025-04-22 17:46:05.114053 UTC
Evaluación 43 -> 2025-04-22 17:47:36.957421 UTC
Evaluación 44 -> 2025-04-22 17:49:08.010589 UTC
Evaluación 45 -> 2025-04-22 17:50:38.909492 UTC
Evaluación 46 -> 2025-04-22 17:52:10.995577 UTC
Evaluación 47 -> 2025-04-22 17:53:44.684724 UTC
Evaluación 48 -> 2025-04-22 17:55:18.134448 UTC
Evaluación 49 -> 2025-04-22 17:56:50.365225 UTC
Evaluación 50 -> 2025-04-22 17:58:23.124396 UTC
Evaluación 51 -> 2025-04-22 17:59:55.161499 UTC
Evaluación 52 -> 2025-04-22 18:01:27.551334 UTC
Evaluación 53 -> 2025-04-22 18:03:00.360835 UTC
Evaluación 54 -> 2025-04-22 18:04:32.480704 UTC
Evaluación 55 -> 2025-04-22 18:06:06.435156 UTC
Evaluación 56 -> 2025-04-22 18:07:40.588932 UTC
Evaluación 57 -> 2025-04-22 18:09:13.431296 UTC
Evaluación 58 -> 2025-04-22 18:10:47.479200 UTC
Evaluación 59 -> 2025-04-22 18:12:21.038128 UTC
Evaluación 60 -> 2025-04-22 18:13:52.960285 UTC
Evaluación 61 -> 2025-04-22 18:15:26.527546 UTC
Evaluación 62 -> 2025-04-22 18:16:56.716842 UTC
Evaluación 63 -> 2025-04-22 18:18:29.479145 UTC
Evaluación 64 -> 2025-04-22 18:20:02.492645 UTC
Evaluación 65 -> 2025-04-22 18:21:34.397904 UTC
Evaluación 66 -> 2025-04-22 18:23:07.494062 UTC
Evaluación 67 -> 2025-04-22 18:24:39.203645 UTC
Evaluación 68 -> 2025-04-22 18:26:11.861292 UTC
Evaluación 69 -> 2025-04-22 18:27:50.315925 UTC
Evaluación 70 -> 2025-04-22 18:29:37.861745 UTC
Evaluación 71 -> 2025-04-22 18:31:13.631345 UTC
Evaluación 72 -> 2025-04-22 18:32:47.150181 UTC
Evaluación 73 -> 2025-04-22 18:34:19.910150 UTC
Evaluación 74 -> 2025-04-22 18:35:55.436965 UTC
Evaluación 75 -> 2025-04-22 18:37:33.584731 UTC
Evaluación 76 -> 2025-04-22 18:39:05.460094 UTC
Evaluación 77 -> 2025-04-22 18:40:38.885726 UTC
Evaluación 78 -> 2025-04-22 18:42:09.930873 UTC
Evaluación 79 -> 2025-04-22 18:43:42.970205 UTC
Evaluación 80 -> 2025-04-22 18:45:18.799773 UTC
Evaluación 81 -> 2025-04-22 18:46:57.171559 UTC
Evaluación 82 -> 2025-04-22 18:48:34.321065 UTC
Evaluación 83 -> 2025-04-22 18:50:07.209614 UTC
Evaluación 84 -> 2025-04-22 18:51:44.695709 UTC
Evaluación 85 -> 2025-04-22 18:53:17.741279 UTC
Evaluación 86 -> 2025-04-22 18:54:56.075555 UTC
Evaluación 87 -> 2025-04-22 18:56:29.694683 UTC
Evaluación 88 -> 2025-04-22 18:58:02.075035 UTC
Evaluación 89 -> 2025-04-22 18:59:34.385008 UTC
Evaluación 90 -> 2025-04-22 19:01:09.766316 UTC
Evaluación 91 -> 2025-04-22 19:02:43.450927 UTC
Evaluación 92 -> 2025-04-22 19:04:17.610468 UTC
Evaluación 93 -> 2025-04-22 19:05:48.861933 UTC
Evaluación 94 -> 2025-04-22 19:07:21.504006 UTC
Evaluación 95 -> 2025-04-22 19:09:16.050080 UTC
Evaluación 96 -> 2025-04-22 19:10:52.958519 UTC
Evaluación 97 -> 2025-04-22 19:12:30.214691 UTC
Evaluación 98 -> 2025-04-22 19:14:03.589021 UTC
Evaluación 99 -> 2025-04-22 19:15:37.002933 UTC
Evaluación 100 -> 2025-04-22 19:17:10.297828 UTC
