

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-21 09:24:58.356964 UTC
Evaluación 1 -> 2025-04-21 09:25:56.100497 UTC
Evaluación 2 -> 2025-04-21 09:26:19.738152 UTC
Evaluación 3 -> 2025-04-21 09:26:42.977397 UTC
Evaluación 4 -> 2025-04-21 09:27:06.947544 UTC
Evaluación 5 -> 2025-04-21 09:27:29.659057 UTC
Evaluación 6 -> 2025-04-21 09:27:52.170481 UTC
Evaluación 7 -> 2025-04-21 09:28:15.062563 UTC
Evaluación 8 -> 2025-04-21 09:28:41.980193 UTC
Evaluación 9 -> 2025-04-21 09:29:32.817289 UTC
Evaluación 10 -> 2025-04-21 09:29:55.449845 UTC
Evaluación 11 -> 2025-04-21 09:30:16.397665 UTC
Evaluación 12 -> 2025-04-21 09:30:36.578437 UTC
Evaluación 13 -> 2025-04-21 09:30:57.336677 UTC
Evaluación 14 -> 2025-04-21 09:31:17.452948 UTC
Evaluación 15 -> 2025-04-21 09:31:47.899839 UTC
Evaluación 16 -> 2025-04-21 09:32:17.672590 UTC
Evaluación 17 -> 2025-04-21 09:32:39.540268 UTC
Evaluación 18 -> 2025-04-21 09:33:01.589238 UTC
Evaluación 19 -> 2025-04-21 09:33:22.789379 UTC
Evaluación 20 -> 2025-04-21 09:33:43.726914 UTC
Evaluación 21 -> 2025-04-21 09:34:09.044426 UTC
Evaluación 22 -> 2025-04-21 09:34:33.834280 UTC
Evaluación 23 -> 2025-04-21 09:34:50.447854 UTC
Evaluación 24 -> 2025-04-21 09:35:06.656780 UTC
Evaluación 25 -> 2025-04-21 09:35:26.951409 UTC
Evaluación 26 -> 2025-04-21 09:35:47.337106 UTC
Evaluación 27 -> 2025-04-21 09:36:08.443558 UTC
Evaluación 28 -> 2025-04-21 09:36:28.811722 UTC
Evaluación 29 -> 2025-04-21 09:36:47.107230 UTC
Evaluación 30 -> 2025-04-21 09:37:06.866710 UTC
Evaluación 31 -> 2025-04-21 09:37:32.113982 UTC
Evaluación 32 -> 2025-04-21 09:37:56.443235 UTC
Evaluación 33 -> 2025-04-21 09:38:33.606679 UTC
Evaluación 34 -> 2025-04-21 09:39:10.737269 UTC
Evaluación 35 -> 2025-04-21 09:39:28.538140 UTC
Evaluación 36 -> 2025-04-21 09:39:47.571200 UTC
Evaluación 37 -> 2025-04-21 09:40:14.419973 UTC
