

---------------------------------------RPS  mobilenet  GENETICO2  10%----------------------------------------------

Start time: 2025-04-21 09:24:58.356976 UTC
Evaluación 1 -> 2025-04-21 09:25:56.102198 UTC
Evaluación 2 -> 2025-04-21 09:26:20.218783 UTC
Evaluación 3 -> 2025-04-21 09:26:43.890239 UTC
Evaluación 4 -> 2025-04-21 09:27:08.031524 UTC
Evaluación 5 -> 2025-04-21 09:27:30.596761 UTC
Evaluación 6 -> 2025-04-21 09:27:53.281489 UTC
Evaluación 7 -> 2025-04-21 09:28:16.524743 UTC
Evaluación 8 -> 2025-04-21 09:28:44.002126 UTC
Evaluación 9 -> 2025-04-21 09:29:34.714980 UTC
Evaluación 10 -> 2025-04-21 09:29:57.718390 UTC
Evaluación 11 -> 2025-04-21 09:30:20.995632 UTC
Evaluación 12 -> 2025-04-21 09:30:43.995995 UTC
Evaluación 13 -> 2025-04-21 09:31:11.057050 UTC
Evaluación 14 -> 2025-04-21 09:31:38.115814 UTC
Evaluación 15 -> 2025-04-21 09:32:08.536789 UTC
Evaluación 16 -> 2025-04-21 09:32:39.270038 UTC
Evaluación 17 -> 2025-04-21 09:32:59.251174 UTC
Evaluación 18 -> 2025-04-21 09:33:19.241092 UTC
Evaluación 19 -> 2025-04-21 09:33:49.955580 UTC
Evaluación 20 -> 2025-04-21 09:34:21.658429 UTC
Evaluación 21 -> 2025-04-21 09:34:48.511710 UTC
Evaluación 22 -> 2025-04-21 09:35:14.781951 UTC
Evaluación 23 -> 2025-04-21 09:35:34.852088 UTC
Evaluación 24 -> 2025-04-21 09:35:54.568647 UTC
Evaluación 25 -> 2025-04-21 09:36:18.679255 UTC
Evaluación 26 -> 2025-04-21 09:36:42.071238 UTC
Evaluación 27 -> 2025-04-21 09:37:12.610579 UTC
Evaluación 28 -> 2025-04-21 09:37:42.486343 UTC
Evaluación 29 -> 2025-04-21 09:37:58.518924 UTC
Evaluación 30 -> 2025-04-21 09:38:15.097271 UTC
Evaluación 31 -> 2025-04-21 09:38:38.927682 UTC
Evaluación 32 -> 2025-04-21 09:39:03.262691 UTC
Evaluación 33 -> 2025-04-21 09:39:33.659424 UTC
Evaluación 34 -> 2025-04-21 09:40:06.164765 UTC
Evaluación 35 -> 2025-04-21 09:40:23.336319 UTC
Evaluación 36 -> 2025-04-21 09:40:38.345060 UTC
Evaluación 37 -> 2025-04-21 09:41:05.645527 UTC
Evaluación 38 -> 2025-04-21 09:41:31.718807 UTC
Evaluación 39 -> 2025-04-21 09:41:46.788875 UTC
Evaluación 40 -> 2025-04-21 09:42:02.441655 UTC
Evaluación 41 -> 2025-04-21 09:42:18.431533 UTC
Evaluación 42 -> 2025-04-21 09:42:35.354737 UTC
Evaluación 43 -> 2025-04-21 09:43:00.099596 UTC
Evaluación 44 -> 2025-04-21 09:43:23.093517 UTC
Evaluación 45 -> 2025-04-21 09:43:48.293563 UTC
Evaluación 46 -> 2025-04-21 09:44:11.197368 UTC
Evaluación 47 -> 2025-04-21 09:44:34.098058 UTC
Evaluación 48 -> 2025-04-21 09:44:57.275357 UTC
Evaluación 49 -> 2025-04-21 09:45:17.572745 UTC
Evaluación 50 -> 2025-04-21 09:45:37.763676 UTC
Evaluación 51 -> 2025-04-21 09:46:09.531373 UTC
Evaluación 52 -> 2025-04-21 09:46:44.004561 UTC
Evaluación 53 -> 2025-04-21 09:47:01.807406 UTC
Evaluación 54 -> 2025-04-21 09:47:16.721060 UTC
Evaluación 55 -> 2025-04-21 09:47:34.315208 UTC
Evaluación 56 -> 2025-04-21 09:47:51.153968 UTC
Evaluación 57 -> 2025-04-21 09:48:24.518775 UTC
Evaluación 58 -> 2025-04-21 09:49:05.982347 UTC
Evaluación 59 -> 2025-04-21 09:49:46.967549 UTC
Evaluación 60 -> 2025-04-21 09:50:24.793707 UTC
Evaluación 61 -> 2025-04-21 09:50:44.288776 UTC
Evaluación 62 -> 2025-04-21 09:51:05.005031 UTC
Evaluación 63 -> 2025-04-21 09:51:29.894952 UTC
Evaluación 64 -> 2025-04-21 09:51:54.523463 UTC
Evaluación 65 -> 2025-04-21 09:52:11.809042 UTC
Evaluación 66 -> 2025-04-21 09:52:27.800626 UTC
Evaluación 67 -> 2025-04-21 09:53:01.615339 UTC
Evaluación 68 -> 2025-04-21 09:53:44.373679 UTC
Evaluación 69 -> 2025-04-21 09:54:12.560810 UTC
