

---------------------------------------RPS  mobilenet  GENETICO3  10%----------------------------------------------

Start time: 2025-04-07 16:39:19.434456 UTC
Evaluación 1 -> 2025-04-07 16:40:06.601610 UTC
Evaluación 2 -> 2025-04-07 16:40:28.183586 UTC
Evaluación 3 -> 2025-04-07 16:40:50.818501 UTC
Evaluación 4 -> 2025-04-07 16:41:13.434560 UTC
Evaluación 5 -> 2025-04-07 16:41:33.935232 UTC
Evaluación 6 -> 2025-04-07 16:41:54.712579 UTC
Evaluación 7 -> 2025-04-07 16:42:15.450046 UTC
Evaluación 8 -> 2025-04-07 16:42:36.015918 UTC
Evaluación 9 -> 2025-04-07 16:42:55.792287 UTC
Evaluación 10 -> 2025-04-07 16:43:16.574891 UTC
Evaluación 11 -> 2025-04-07 16:43:36.632765 UTC
Evaluación 12 -> 2025-04-07 16:43:56.632764 UTC
