Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
GA-PR,0.1,0:29:29,0.8306,0.8287,0.8306,0.829,100,0.1,0.3571,0.3294,0.3135
GA-PR,0.25,1:01:17,0.8118,0.8281,0.8118,0.8028,100,0.25,0.3111,0.3556,0.3333
GA-PR,0.5,1:55:41,0.8038,0.8237,0.8038,0.7954,100,0.5,0.3286,0.3341,0.3373
GA-PR,0.75,2:33:16,0.8199,0.841,0.8199,0.8152,100,0.75,0.3317,0.337,0.3312
