Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
WC,0.1,0:38:14,0.8414,0.8456,0.8414,0.8344,100,0.1,0.3452,0.2778,0.377
WC,0.25,1:18:28,0.7984,0.8188,0.7984,0.7887,100,0.25,0.3286,0.3587,0.3127
WC,0.5,2:33:19,0.8091,0.8404,0.8091,0.8044,100,0.5,0.3286,0.3468,0.3246
WC,0.75,4:23:11,0.8226,0.8321,0.8226,0.816,100,0.75,0.336,0.3254,0.3386
