

---------------------------------------RPS  mobilenet  GENETICO3  10%----------------------------------------------

Start time: 2025-04-09 07:07:44.875306 UTC
Evaluación 1 -> 2025-04-09 07:08:48.213427 UTC
Evaluación 2 -> 2025-04-09 07:09:15.239718 UTC
Evaluación 3 -> 2025-04-09 07:09:41.435127 UTC
Evaluación 4 -> 2025-04-09 07:10:06.222369 UTC
Evaluación 5 -> 2025-04-09 07:10:32.008085 UTC
Evaluación 6 -> 2025-04-09 07:11:05.888756 UTC
Evaluación 7 -> 2025-04-09 07:11:31.229748 UTC
Evaluación 8 -> 2025-04-09 07:11:56.438633 UTC
Evaluación 9 -> 2025-04-09 07:12:20.123126 UTC
Evaluación 10 -> 2025-04-09 07:12:46.167972 UTC
Evaluación 11 -> 2025-04-09 07:13:19.917221 UTC
Evaluación 12 -> 2025-04-09 07:13:52.420190 UTC
