Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
LS-F,0.06,0:32:06,0.8387,0.8382,0.8387,0.8368,100,0.0599,0.3709,0.2649,0.3642
GA-PR,0.1,0:40:47,0.7849,0.8128,0.7849,0.7636,100,0.1,0.3294,0.3452,0.3254
GA-PR,0.25,1:14:47,0.8011,0.8139,0.8011,0.7939,100,0.25,0.3476,0.3016,0.3508
GA-PR,0.5,2:25:41,0.8011,0.8218,0.8011,0.7929,100,0.5,0.3397,0.331,0.3294
GA-PR,0.75,4:20:51,0.8306,0.8478,0.8306,0.8255,100,0.75,0.3423,0.327,0.3307
