Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
GEN,0.1,0:24:26,0.8253,0.8437,0.8253,0.8163,100,0.1,0.3532,0.2778,0.369
GEN,0.25,0:50:12,0.7688,0.7998,0.7688,0.7619,100,0.25,0.3048,0.346,0.3492
GEN,0.5,1:33:29,0.8091,0.8223,0.8091,0.7986,100,0.5,0.3397,0.3325,0.3278
GEN,0.75,2:16:15,0.8226,0.84,0.8226,0.8181,100,0.75,0.3296,0.3339,0.3365
