Algoritmo,Porcentaje Inicial,Duracion,Accuracy,Precision,Recall,F1-score,Evaluaciones Realizadas,Porcentaje Final,Porcentaje Paper,Porcentaje Rock,Porcentaje Scissors
MA,0.1,0:30:11,0.7903,0.8099,0.7903,0.7755,100,0.1,0.3492,0.2937,0.3571
MA,0.25,1:02:39,0.8065,0.8193,0.8065,0.7971,100,0.25,0.3302,0.3222,0.3476
MA,0.5,1:59:43,0.8118,0.8298,0.8118,0.8058,100,0.5,0.346,0.3222,0.3317
MA,0.75,2:52:43,0.8306,0.8478,0.8306,0.8255,100,0.75,0.3423,0.327,0.3307
